Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
K2-132 b,-1.619602167206313,-0.0612638983237349,-0.24937831001732388,,14.572,155.7367,0,0,,,,3.85
K2-133 b,4.093764697930196,11.339423867484154,5.624209109487544,3.0712,1.31,,0,0,,,3655.0,0.47
K2-133 c,4.093764697930196,11.339423867484154,5.624209109487544,4.8682,1.48,,0,0,,,3655.0,0.47
K2-133 d,4.093764697930196,11.339423867484154,5.624209109487544,11.0234,2.02,,0,0,,,3655.0,0.47
K2-133 e,4.093764697930196,11.339423867484154,5.624209109487544,26.5841,1.73,,0,0,1.8,296.0,3655.0,0.46
K2-136 b,5.97261291045731,14.357364131507452,6.563050120354355,7.9757,1.05,,0,0,,,4359.0,0.72
K2-136 c,5.97261291045731,14.357364131507452,6.563050120354355,17.3077,3.03,,0,0,11.9,,4364.0,0.71
K2-136 d,5.97261291045731,14.357364131507452,6.563050120354355,25.575,1.565,3.0,0,0,7.07,420.0,4500.0,0.68
K2-137 b,-9.982363174753893,-1.2027710152916695,-1.0914257789633033,0.179715,0.89,158.915,0,0,,1471.0,3492.0,0.44
K2-138 b,4.7580656942706545,-0.9292676237105151,-0.9291604921399246,2.35321,1.49,,0,0,424.51,1157.0,5283.0,0.84
K2-138 c,4.7580656942706545,-0.9292676237105151,-0.9291604921399246,3.55987,2.52,,0,0,279.0,,5378.0,0.86
K2-138 d,4.7580656942706545,-0.9292676237105151,-0.9291604921399246,5.40478,2.66,,0,0,160.0,,5378.0,0.86
K2-138 e,4.7580656942706545,-0.9292676237105151,-0.9291604921399246,8.26146,3.39,12.97,0,0,,,5356.3,0.86
K2-138 f,4.7580656942706545,-0.9292676237105151,-0.9291604921399246,12.75758,2.73,,0,0,43.02,653.0,5283.0,0.84
K2-138 g,4.7580656942706545,-0.9292676237105151,-0.9291604921399246,41.96797,3.013,4.32,0,0,,,5356.3,0.86
K2-139 b,2.0203136847592997,-5.845300399979558,-1.9988467595833423,28.380619,9.11,,0,0,,524.0,5370.0,0.88
K2-14 b,-2.7424976513749413,0.09304456927358845,0.12432565632574936,8.36926,4.48,,0,0,8.0,,3866.0,0.39
K2-140 b,-2.805401205029158,-0.401132080691703,-0.47971134096179113,6.56918,12.25,,0,0,,957.0,5705.0,0.99
K2-141 b,15.955886481507662,-2.5508502521366774,-0.33542033139292426,0.2803244,1.51,4.97,0,0,3260.0,2103.0,4570.0,0.68
K2-141 c,15.955886481507662,-2.5508502521366774,-0.33542033139292426,7.7485,7.0,7.4,0,0,,,4599.0,0.68
K2-146 b,-7.66412664207431,9.125112810808039,4.124725916527999,2.6698,2.25,5.6,0,0,,,3385.0,0.35
K2-146 c,-7.66412664207431,9.125112810808039,4.124725916527999,3.9663,2.59,7.1,0,0,,,3385.0,0.35
K2-147 b,3.921739566469846,-8.877907901454716,-5.2693377234535355,0.961918,0.73,,0,0,,,3775.0,0.31
K2-148 b,7.778246159075439,2.0141477005751853,-0.02710136761032724,4.38395,1.33,,0,0,48.8,,4079.0,0.63
K2-148 c,7.778246159075439,2.0141477005751853,-0.02710136761032724,6.92251,0.9,,0,0,,,,0.37
K2-148 d,7.778246159075439,2.0141477005751853,-0.02710136761032724,9.7579,1.64,,0,0,16.8,,4079.0,0.63
K2-149 b,7.9029613405013475,1.368168471927825,1.024178666985184,11.332,1.64,,0,0,7.0,,3745.0,0.57
K2-15 b,-2.0176479865079533,0.06655950701155378,0.15018397854601234,11.8104,2.48,,0,0,,676.0,5131.0,0.68
K2-150 b,9.148136408650105,3.0333217425939596,1.5243291344758838,10.59357,2.0,,0,0,4.9,,3499.0,0.44
K2-151 b,13.397083551049073,4.692844956996076,2.375789852897293,3.83553,1.054,,0,0,,,,0.32
K2-152 b,-9.1695494850161,-0.26131934429635384,-0.9362243789077933,32.6479,2.29,,0,0,,337.0,4044.0,0.61
K2-153 b,-6.967130925635547,-0.4638397913139256,0.24638348351856565,7.51574,2.0,,0,0,,497.0,3845.0,0.53
K2-154 b,-7.62710870965101,-1.2082223921245188,-0.3600670347488276,3.67626,1.99,,0,0,,715.0,4097.0,0.63
K2-154 c,-7.62710870965101,-1.2082223921245188,-0.3600670347488276,7.95478,2.1,,0,0,20.5,,3978.0,0.65
K2-155 b,5.311487891055314,11.638635516449154,5.001623522950813,6.342,1.8,,0,0,,708.0,4258.0,0.58
K2-155 c,5.311487891055314,11.638635516449154,5.001623522950813,13.853487,,,0,0,,,3919.0,0.53
K2-155 d,5.311487891055314,11.638635516449154,5.001623522950813,40.6835,1.64,,0,0,1.67,,3919.0,0.53
K2-156 b,-6.609870154877778,-0.31167575576621676,-0.729887392196179,0.81314,1.15,,0,0,,1347.0,4597.0,0.66
K2-157 b,-3.327313440619645,-0.21817088887590338,-0.3376446605309479,0.365261,1.0,,0,0,,,5456.0,0.88
K2-158 b,-5.043195113712262,0.00530691667505784,-0.5053061408850152,10.062106,2.635,,0,0,,,5489.0,0.89
K2-158 c,-5.043195113712262,0.00530691667505784,-0.5053061408850152,5.90279,1.28,,0,0,,948.0,5503.0,0.95
K2-159 b,-5.836343855285817,-0.0550984994246297,-0.3652551976453468,12.421078,2.208,,0,0,,,5419.0,0.83
K2-16 b,-2.9650410737452724,0.25433841224505543,0.237212405958246,7.6188,2.02,,0,0,44.5,658.0,4742.0,0.66
K2-16 c,-2.9650410737452724,0.25433841224505543,0.237212405958246,19.077,2.19,,0,0,14.0,,4800.0,0.67
K2-160 b,-3.1569329300230176,-0.223772992518797,-0.19651436377823853,3.705871,3.178,,0,0,,,5649.0,0.91
K2-161 b,-1.0869053693922897,-0.07207497800779425,-0.06654175961193973,9.283188,6.117,,0,0,,,4972.0,2.57
K2-162 b,-7.990360523478219,-0.8452335600828886,-0.1558891245610365,9.457747,1.486,,0,0,,,4885.0,0.73
K2-163 b,-4.791321628831499,-0.1948895061855172,-0.04514075462571652,6.673117,2.466,,0,0,,,4937.0,0.76
K2-164 b,-2.635572883397337,0.3735180439542429,-0.0029198985038815643,17.355066,3.249,,0,0,,,5791.0,2.2
K2-165 b,-7.401700563693628,-0.634613097108429,0.1255632981304799,2.354992,1.274,,0,0,,,5185.0,0.8
K2-165 c,-7.401700563693628,-0.634613097108429,0.1255632981304799,4.382745,1.554,,0,0,,,5185.0,0.8
K2-165 d,-7.401700563693628,-0.634613097108429,0.1255632981304799,14.101361,2.648,,0,0,,,5185.0,0.8
K2-166 b,-2.086707302980145,-0.18946801332972152,0.0835101564819841,8.527219,1.823,,0,0,,,5922.0,1.2
K2-167 b,10.786498940920357,-4.673072645632105,-3.822162044373383,9.97748,2.3,6.5,0,0,317.0,1174.0,6011.0,1.49
K2-168 b,3.5084965212148163,-1.7791863068074856,-1.153456056773895,15.853989,2.144,,0,0,,,5554.0,0.87
K2-169 b,3.7778722786188292,-1.600169685881364,-1.0686453403042895,6.380803,1.273,,0,0,,,5548.0,0.92
K2-17 b,-7.9398404629739225,0.2315332063016172,0.8927035952241947,17.9654,1.53,,0,0,4.91,,4102.0,0.48
K2-170 b,2.24057395569673,-1.0234179505778906,-0.6413211712035948,7.5767206,1.5,,0,0,,,5749.0,0.98
K2-170 c,2.24057395569673,-1.0234179505778906,-0.6413211712035948,12.3988,2.01,,0,0,,,,1.08
K2-171 b,1.4213294983802287,-0.7449249633891725,-0.3831499353172417,5.628466,2.687,,0,0,,,5250.0,1.72
K2-172 b,3.5510039246718135,-1.632668384158471,-0.8705402149931385,14.316941,1.666,,0,0,,,5569.0,0.87
K2-172 c,3.5510039246718135,-1.632668384158471,-0.8705402149931385,29.626402,3.41,,0,0,,,5449.0,0.86
K2-173 b,2.082084249376738,3.6614460727177063,1.1780137084307545,5.86639571,,,0,0,,,5573.35,1.0
K2-174 b,4.685714150751154,8.381684243391373,2.8165585805584676,19.5624363,3.327,,0,0,95.77,871.0,4246.8,0.76
K2-175 b,2.3467434563751284,3.058728155430199,1.2217834092020996,9.525988,2.038,,0,0,,,5909.0,1.42
K2-176 b,2.0236460484084895,3.272623294467793,1.243305840846707,5.32944,1.55,,0,0,,,,0.91
K2-177 b,1.0836695840087998,1.5609171953781469,0.7193980602895031,14.155185,2.116,,0,0,,,6063.0,1.21
K2-178 b,2.596923839418061,3.43236056018564,1.7770748340952955,8.74809,3.83,,0,0,,,,0.94
K2-179 b,2.4850656020080675,4.102811900457164,2.1112864000591465,5.17110937,,,0,0,,,5071.98,0.71
K2-18 b,-25.84766050345148,3.3753114014577585,3.472460659983353,32.92801934,,,0,0,,,3464.0,0.44
K2-18 c,-25.84766050345148,3.3753114014577585,3.472460659983353,8.962,,7.51,0,0,,363.0,3457.0,0.41
K2-180 b,-2.8683444385060786,3.8813923682723326,0.8724288656303475,8.867259,4.4,,0,0,,,,0.65
K2-181 b,-1.6582859335552131,2.1568995658674526,0.524420976192071,6.893,,,0,0,,,5573.0,1.06
K2-182 b,-4.090772223553864,4.8441962409910175,1.2304908032874973,4.736893,2.86,,0,0,,,,0.82
K2-183 b,-1.691555628255668,2.4151478574384826,0.7362347251984404,0.469269,2.599,,0,0,,,5482.0,0.87
K2-183 c,-1.691555628255668,2.4151478574384826,0.7362347251984404,10.7930529,,,0,0,,,5436.47,0.97
K2-183 d,-1.691555628255668,2.4151478574384826,0.7362347251984404,22.634594,17.4,,0,0,,,,0.92
K2-184 b,-8.086496923390817,9.936065894693412,3.3040094239090445,16.995848,1.6,,0,0,,,,0.79
K2-185 b,-2.3294617142188025,2.750730494882543,0.9449832762586832,10.6161,1.19,,0,0,,,,0.89
K2-185 c,-2.3294617142188025,2.750730494882543,0.9449832762586832,52.714072,2.796,,0,0,,,,
K2-186 b,-2.035392756689213,2.0117261377465967,0.9756438588014229,41.4661,3.45,,0,0,,,,1.06
K2-187 b,-1.8774324588841405,2.0471672166209096,1.1900939357270686,0.773987,1.5,,0,0,,,,0.92
K2-187 c,-1.8774324588841405,2.0471672166209096,1.1900939357270686,2.871788,1.701,,0,0,,,5477.0,0.89
K2-187 d,-1.8774324588841405,2.0471672166209096,1.1900939357270686,7.15,,,0,0,,,5374.67,0.92
K2-187 e,-1.8774324588841405,2.0471672166209096,1.1900939357270686,13.60496,2.69,,0,0,,,,0.92
K2-188 b,-1.3155625390686057,1.5782196608687786,0.8873038845231342,1.742169,1.35,,0,0,,1692.0,5977.0,1.19
K2-188 c,-1.3155625390686057,1.5782196608687786,0.8873038845231342,7.809,,,0,0,,,5906.9,1.22
K2-189 b,-3.6546667968382254,-1.5983136159022666,-1.0715434415011365,2.58819,1.587,,0,0,,,,0.88
K2-189 c,-3.6546667968382254,-1.5983136159022666,-1.0715434415011365,6.679195,2.5,,0,0,,872.0,5519.0,0.87
K2-19 b,-3.4368044514106044,0.30308391121272904,0.03634769256901281,7.91951,,54.4,0,0,,,5250.0,0.88
K2-19 c,-3.4368044514106044,0.30308391121272904,0.03634769256901281,12.0028,4.37,,0,0,,,5345.0,0.91
K2-19 d,-3.4368044514106044,0.30308391121272904,0.03634769256901281,2.50856,1.14,,0,0,583.5,1252.0,5430.0,0.86
K2-190 b,-5.475998993275288,-2.5958689426791635,-1.4170233197726385,10.098858,1.357,,0,0,,,5631.0,0.91
K2-190 c,-5.475998993275288,-2.5958689426791635,-1.4170233197726385,21.574023,1.093,,0,0,,,5631.0,0.91
K2-191 b,-3.156125974139232,-1.2520933861785766,-0.771836147750432,2.85794855,,,0,0,,,5012.0,0.89
K2-192 b,-3.9510782500099983,-1.97702723480563,-0.903399877930036,4.163,,,0,0,,,5163.0,0.83
K2-193 b,-2.1555092808429848,-1.0160111795312945,-0.46360342152512746,14.786889,3.95,,0,0,,739.0,5817.0,0.98
K2-194 b,-1.4267566323305383,-0.653490560349803,-0.24650713799671156,39.699,,,0,0,,,6212.0,1.31
K2-195 b,-2.953324019695679,-1.0650976770344753,-0.4697379241659954,15.85388,3.29,,0,0,,,,0.95
K2-195 c,-2.953324019695679,-1.0650976770344753,-0.4697379241659954,28.4707,2.68,,0,0,,,,0.95
K2-196 b,-1.584463282960727,-0.5910279051381363,-0.25188384882511566,48.324222,3.6,,0,0,,,6045.0,1.54
K2-197 b,-3.7027691346057168,-1.5256782299374443,-0.51827955719674,8.358,,,0,0,,,5627.0,0.92
K2-198 b,-8.505114248083569,-2.9026146163191004,-1.0183514063175745,17.043,,,0,0,,,5183.84,0.78
K2-198 c,-8.505114248083569,-2.9026146163191004,-1.0183514063175745,3.359,,,0,0,,,5183.84,0.78
K2-198 d,-8.505114248083569,-2.9026146163191004,-1.0183514063175745,7.44976,2.82,,0,0,,,,0.8
K2-199 b,-8.095729736835711,-4.469350383057429,-0.9941615060315447,3.225349,1.9,,0,0,,,,0.7
K2-199 c,-8.095729736835711,-4.469350383057429,-0.9941615060315447,7.3744828,,,0,0,,,4681.0,0.67
K2-200 b,-5.010227733794527,-2.0498613939876327,-0.43650346411612684,2.85009,1.38,,0,0,,,,0.8
K2-201 b,1.857132332067602,-4.258765666911373,-1.984717905161964,1.059806,1.47,,0,0,,,,0.92
K2-201 c,1.857132332067602,-4.258765666911373,-1.984717905161964,22.7768,3.39,,0,0,,,,0.92
K2-2016-BLG-0005L b,-0.0003574059066963411,-0.17041176966263127,-0.08911761634030735,4700.0,,349.61125,0,0,,,,
K2-202 b,0.7061337624702858,-2.9954868460939625,-1.2689348442524369,3.405164,2.302,,0,0,,,5491.0,0.91
K2-203 b,5.8685294235722,1.3304636604088262,-0.12561529737142882,9.6897,1.37,,0,0,,,,0.78
K2-204 b,1.653213373229273,0.5175313973528235,-0.015654607371124514,7.055784,3.046,,0,0,,,5755.0,1.18
K2-205 b,2.3807226853332475,0.6476129858859395,0.01834301103409821,26.672263,1.996,,0,0,,,5890.0,1.08
K2-206 b,4.012022561669644,0.7985087165835512,0.042352917856038716,18.294549,2.795,,0,0,,,5043.0,0.76
K2-207 b,2.69694282308774,0.5584927345810057,0.030795297471236088,12.48749,2.606,,0,0,,,5522.0,0.93
K2-208 b,3.6391228145747148,1.3808456308978283,0.06039810157666429,4.19121,1.75,,0,0,,,,0.89
K2-209 b,12.641130559162992,3.3140621653404874,0.31545926558339826,2.080615,0.869,,0,0,,,4720.0,0.71
K2-21 b,10.897843539441345,-3.9011807942137686,-2.9912155984389677,9.3251498,1.89,,0,0,,,4024.0,0.6
K2-21 c,10.897843539441345,-3.9011807942137686,-2.9912155984389677,15.504102,2.29,,0,0,,,4024.0,0.6
K2-210 b,5.3969238853275,1.7162845867178547,0.15605366059978973,0.57023,0.86,,0,0,,,5500.0,0.89
K2-211 b,3.424576272634855,1.3218569390849897,0.10926269356189909,0.669532,1.3,,0,0,,,5360.0,0.79
K2-212 b,8.674004700672945,2.889510375808551,0.49467858199137305,9.7957298,3.005,,0,0,13.32,532.0,4147.0,0.71
K2-213 b,2.4941916564757203,0.5822708000108779,0.1570017644153968,8.13087,1.514,,0,0,,,5794.0,1.2
K2-214 b,3.206006734180377,0.8516132521271272,0.24521555055489927,8.596724,2.5,,0,0,,,,1.29
K2-215 b,2.3345564560498713,0.7797762816952183,0.2640785350939253,8.26947,2.63,,0,0,,,,1.08
K2-216 b,8.435632779379105,1.7132187147072306,0.9574674464079144,2.1747824,1.791,,0,0,174.94,1013.0,4542.0,0.71
K2-217 b,2.5514753257197946,0.5097594930378945,0.295602055778699,14.0721,3.36,,0,0,,,,1.28
K2-218 b,2.456738468886967,0.5585907662310262,0.30249625600714103,8.679885,2.569,,0,0,,,5757.0,1.01
K2-219 b,2.960419067713943,0.6750523761496203,0.47372703251619996,3.901287,1.348,,0,0,,,5753.0,1.19
K2-219 c,2.960419067713943,0.6750523761496203,0.47372703251619996,6.6674,1.66,,0,0,,,,1.32
K2-219 d,2.960419067713943,0.6750523761496203,0.47372703251619996,11.137278,2.576,,0,0,,,5753.0,1.19
K2-22 b,-4.028005891401262,0.747804502771231,0.18740009558722615,0.381078,4.75,,0,0,737.9,,3879.18,0.58
K2-220 b,4.118994439604924,0.9335453592596651,0.7080357755156589,13.683038,2.3,,0,0,,,,0.99
K2-221 b,2.957676221719631,0.8848155565773027,0.5549025157236537,2.399094,1.679,,0,0,,,5716.0,0.95
K2-222 b,9.266560156646536,2.7382879150555195,2.010494042764682,15.39488588,2.284,,0,0,87.06,779.0,6101.0,1.06
K2-223 b,-4.933054816652198,-0.45816258996678566,-0.8987466568026726,0.50557,0.89,,0,0,,,5859.0,1.0
K2-223 c,-4.933054816652198,-0.45816258996678566,-0.8987466568026726,4.562546,1.5,,0,0,,,5859.0,1.0
K2-224 b,-3.5259481536893467,-0.6029637404017313,-0.6346463527389498,4.478591,1.664,,0,0,,,5614.0,0.84
K2-224 c,-3.5259481536893467,-0.6029637404017313,-0.6346463527389498,10.09489,2.41,,0,0,,764.0,5620.0,0.84
K2-225 b,-2.7377472285246305,-0.31391621819772153,-0.4673174718770826,15.87209,3.49,,0,0,,902.0,5742.0,1.7
K2-226 b,-4.658173810000575,-0.296794867152338,-0.7863374976994517,3.271106,1.487,,0,0,,,5397.0,0.82
K2-227 b,-5.186392094735415,-1.0032882784740715,-0.787446857478191,13.621832,1.666,,0,0,,,5673.0,0.89
K2-228 b,-7.60743349990125,-0.9738200955658552,-0.919177347425519,2.69828,1.21,,0,0,,914.0,4715.0,0.65
K2-229 b,-9.613407224182662,-1.1587401073071297,-1.141233118620244,0.58424,1.255,,0,0,,,5231.0,0.8
K2-229 c,-9.613407224182662,-1.1587401073071297,-1.141233118620244,8.32834,2.12,21.3,0,0,,800.0,5185.0,0.79
K2-230 b,-1.8010290756789562,-0.3619448067286251,-0.21177448147785657,2.860636,1.934,,0,0,,,6002.0,1.18
K2-231 b,0.9799352475381905,-2.831190652176278,-0.8461524154232388,13.841901,2.5,,0,0,,,5695.0,0.95
K2-232 b,2.026176170991594,6.959087003530418,2.446892284641084,11.168459,11.859,123.00021,0,0,,1001.0,5888.0,1.23
K2-233 b,-8.844919875978752,-10.722080351232291,-5.122773645577806,2.46746,1.398,,0,0,273.0,1040.0,4950.0,0.74
K2-233 c,-8.844919875978752,-10.722080351232291,-5.122773645577806,7.06142,1.335,,0,0,67.1,728.0,4950.0,0.74
K2-233 d,-8.844919875978752,-10.722080351232291,-5.122773645577806,24.3645,2.358,21.14,0,0,,523.0,5033.0,0.71
K2-237 b,-0.7782635195447375,-2.6733743686764044,-1.525057586689601,2.18053435,,,0,0,,,6257.0,1.43
K2-238 b,1.799172043125242,-0.39214096243397156,-0.2541267831462237,3.2047072,,,0,0,,,5342.0,
K2-239 b,-30.2512246458311,10.656623688708175,2.4912099277453947,5.24,1.1,,0,0,,502.0,3420.0,0.36
K2-239 c,-30.2512246458311,10.656623688708175,2.4912099277453947,7.775,1.0,,0,0,,427.0,3420.0,0.36
K2-239 d,-30.2512246458311,10.656623688708175,2.4912099277453947,10.115,1.1,,0,0,,399.0,3420.0,0.36
K2-24 b,-2.4477157704539216,-4.716772763094874,-2.4769269369108473,20.88508,5.83,,0,0,60.1,709.0,5743.0,1.21
K2-24 c,-2.4477157704539216,-4.716772763094874,-2.4769269369108473,42.3633,7.82,27.0,0,0,24.0,606.0,5743.0,1.21
K2-240 b,-8.759865964535745,-9.677531050825056,-4.2099394767132,6.034,2.0,,0,0,,586.0,3810.0,0.54
K2-240 c,-8.759865964535745,-9.677531050825056,-4.2099394767132,20.523,1.8,,0,0,,389.0,3810.0,0.54
K2-241 b,-6.6418837792089365,-0.14361389139243652,-0.7928049132026794,26.8199,2.55,,0,0,,507.0,5262.0,0.75
K2-242 b,-9.095200836807209,0.026058693459063875,-1.0391425958102105,6.51389,2.54,,0,0,,416.0,3459.0,0.37
K2-243 b,-3.7328221270831126,-0.07305175959106297,-0.32002029167159474,11.54182,2.17,,0,0,,1035.0,6570.0,1.39
K2-243 c,-3.7328221270831126,-0.07305175959106297,-0.32002029167159474,24.94598,2.01,,0,0,,801.0,6570.0,1.39
K2-244 b,-4.677911286899806,-0.28354418698531153,-0.3138902103653809,21.06884,1.75,,0,0,,638.0,5677.0,0.92
K2-245 b,-2.182872616560207,-0.19794875483874783,-0.06087548259936557,11.89307,4.34,,0,0,,923.0,5793.0,1.25
K2-246 b,-1.4203634972086654,-0.04040899793224126,-0.028786875335146477,5.76918,3.49,,0,0,,977.0,5610.0,0.94
K2-247 b,-3.768735436833602,-0.5897314673329141,-0.6773732147939592,2.25021,2.12,,0,0,,979.0,4667.0,0.69
K2-247 c,-3.768735436833602,-0.5897314673329141,-0.6773732147939592,6.49424,2.19,,0,0,,688.0,4667.0,0.69
K2-248 b,-2.4254267808494836,-0.11935871589366145,-0.4026297405833688,7.17256,2.57,,0,0,,886.0,5528.0,0.92
K2-249 b,-1.8899107506004051,-0.11118028111514602,-0.2996884373499391,12.409,2.79,,0,0,,1061.0,6504.0,1.57
K2-25 b,9.651420365910267,19.167984853629743,5.849933394852957,3.48456248,,,0,0,,,3180.0,0.29
K2-250 b,-2.3726290172841686,-0.20889440070627038,-0.3762075813933339,4.01457,2.44,,0,0,,958.0,5172.0,0.81
K2-251 b,-6.609281796617128,-1.247551320871157,-1.0095252573158482,9.30075,2.35,,0,0,,437.0,3717.0,0.49
K2-252 b,-4.320320110887815,-0.17853573132041956,-0.6315454932029025,13.81513,1.74,,0,0,,639.0,5152.0,0.82
K2-253 b,-1.1273651668843498,-0.12018816762264889,-0.12674917054291934,4.00357733,12.963,,0,0,365.82,1115.0,5318.0,1.08
K2-254 b,-4.3549087392517905,-0.42322676351953514,-0.36105486339829307,4.09639,1.63,,0,0,,791.0,4629.0,0.67
K2-254 c,-4.3549087392517905,-0.42322676351953514,-0.36105486339829307,12.11839,2.19,,0,0,,551.0,4629.0,0.67
K2-255 b,-5.132179886080458,-0.8968951980824864,-0.3068426123634601,1.96417,2.9,,0,0,,1034.0,4676.0,0.69
K2-257 b,-15.451640588247137,-2.248169861833177,-0.5325193831131892,1.60588,0.83,,0,0,,789.0,3725.0,0.5
K2-258 b,-1.4971746218701805,-0.20060098739421336,-0.030610765780086115,19.0921,3.0,,0,0,,831.0,6351.0,1.31
K2-259 b,-2.3834121335366643,-0.2843183799911294,0.06565746659650229,15.482399,2.097,,0,0,,,5928.0,1.08
K2-26 b,-0.6733422268502017,9.155107320814674,4.202049383837972,,3.551,,0,0,0.03,104.0,3683.0,0.52
K2-260 b,0.3275390674310736,1.4038887858517926,0.4371012409745114,2.6266983,18.797,,0,0,2520.03,1973.0,6475.0,1.77
K2-261 b,-4.4843426611925,1.3682362901104097,0.04035615416982831,11.63345,,,0,0,,,5537.0,1.65
K2-263 b,-3.783604586975539,4.560267756364105,1.6634223969345636,50.819331,2.165,,0,0,,,5410.0,0.84
K2-264 b,-3.35173276645622,3.8073700395054657,1.8160555152407833,5.83977,2.27,,0,0,,489.0,3580.0,0.47
K2-264 c,-3.35173276645622,3.8073700395054657,1.8160555152407833,19.660302,2.668,,0,0,,331.0,3660.0,0.47
K2-265 b,6.641258374863535,-2.1538205562179016,-1.804932395295213,2.369193,1.62,,0,0,,,5481.0,0.91
K2-266 b,-11.947595431039321,4.842749350166514,0.21090969930197553,0.658524,3.3,11.26782,0,0,879.5,1515.0,4285.0,0.7
K2-266 c,-11.947595431039321,4.842749350166514,0.21090969930197553,7.814,0.705,0.29013,0,0,32.4,664.0,4285.0,0.7
K2-266 d,-11.947595431039321,4.842749350166514,0.21090969930197553,14.697,2.93,8.9,0,0,13.95,538.0,4285.0,0.7
K2-266 e,-11.947595431039321,4.842749350166514,0.21090969930197553,19.48482567,3.459,,0,0,11.23,467.0,4362.0,0.73
K2-268 b,-2.0631947867192144,2.1582942108680463,0.6263920535862024,2.151894,1.41,,0,0,,1121.0,5068.0,0.78
K2-268 c,-2.0631947867192144,2.1582942108680463,0.6263920535862024,9.326841,2.69,,0,0,,688.0,5068.0,0.78
K2-268 d,-2.0631947867192144,2.1582942108680463,0.6263920535862024,4.52905,1.85,,0,0,,,,0.77
K2-268 e,-2.0631947867192144,2.1582942108680463,0.6263920535862024,6.13174,1.72,,0,0,,,,0.77
K2-268 f,-2.0631947867192144,2.1582942108680463,0.6263920535862024,26.27057,2.23,,0,0,,492.0,5106.0,0.78
K2-269 b,-1.7415859678914747,2.06416486056287,0.6242396408540296,4.144937,1.4,,0,0,,,,1.28
K2-27 b,-3.9609320444721487,0.5908919273240679,0.08602929776061853,6.771315,5.36,,0,0,216.0,,5797.0,1.03
K2-270 b,-2.2857905926077566,2.604925576481935,0.8352023178337935,1.543041,1.5,,0,0,,,,0.82
K2-270 c,-2.2857905926077566,2.604925576481935,0.8352023178337935,4.39883617,,,0,0,,,4712.91,0.83
K2-271 b,-0.9817938743445782,1.390548990630824,0.49102372683595746,8.56394776,,,0,0,,,5545.28,1.02
K2-272 b,-1.5261406062759146,1.6584349222016193,0.7124466454220858,14.454034,3.2,,0,0,,,5490.0,0.8
K2-273 b,-1.9633119093440035,2.358373514948137,1.0572150712484194,11.7195663,3.05,,0,0,,849.0,5161.0,0.85
K2-274 b,-2.599062578387885,3.1774282195674735,1.5265816041461737,14.1330314,2.08,,0,0,,655.0,5044.0,0.7
K2-275 b,-5.09568786760275,5.625701153354674,2.8311531102310457,3.2809598,2.037,,0,0,126.31,933.0,4783.6,0.74
K2-275 c,-5.09568786760275,5.625701153354674,2.8311531102310457,8.438635,2.5,,0,0,,,,0.75
K2-276 b,-1.1101061438095645,1.5305782492820472,0.7883653673052619,18.717631,3.2,,0,0,,,,0.77
K2-277 b,-7.880277646027749,-3.186429255927547,-2.427416070528897,6.326763,2.07,,0,0,,958.0,5741.0,0.97
K2-278 b,-1.130618838604403,-0.4869650343759424,-0.31846001904635934,3.333,,,0,0,,,5557.0,1.71
K2-279 b,-4.934260932254686,-2.277785045802883,-0.575207961047459,7.122605,1.21,,0,0,,879.0,5558.0,0.86
K2-28 b,14.319492632833393,-6.488585432626382,-2.1972300506504445,2.260404,1.52,,0,0,,,,0.18
K2-280 b,0.8700328803394666,-2.197972293176657,-0.966987993889876,19.895268,8.5,,0,0,,,,1.45
K2-281 b,2.0789380154480903,0.6050684320265963,0.27618622008415,8.687708,8.1,,0,0,,,,0.75
K2-282 b,1.940786671745891,0.46351167197883214,0.2802635554943258,4.169783,2.5,,0,0,,,5499.0,1.0
K2-283 b,2.381898146364635,0.5584221542418305,0.41787360334692797,1.921036,3.52,,0,0,,1186.0,5060.0,0.82
K2-284 b,1.6476442984484472,8.589027436384075,3.227285281057973,4.7948599,,,0,0,,,4140.0,0.61
K2-285 b,6.341156865778575,-1.1885085352415699,0.1464238697484692,3.4715644,2.652,,0,0,304.05,1163.0,5144.5,0.77
K2-285 c,6.341156865778575,-1.1885085352415699,0.1464238697484692,7.1385672,3.605,,0,0,63.8,787.0,5144.5,0.77
K2-285 d,6.341156865778575,-1.1885085352415699,0.1464238697484692,10.45582,2.48,6.5,0,0,24.61,620.0,4975.0,0.79
K2-285 e,6.341156865778575,-1.1885085352415699,0.1464238697484692,14.76289,1.95,10.7,0,0,10.5,501.0,4975.0,0.79
K2-286 b,-7.501930715033395,-10.09024983643997,-3.789859892631746,27.359,2.1,,0,0,,347.0,3926.0,0.62
K2-287 b,-3.509100922182043,-4.669326910896016,-2.4024890912804286,14.893291,9.494,100.11645,0,0,,804.0,5695.0,1.07
K2-288 B b,8.208928114478459,11.91921828920268,4.777505500849434,31.3888,1.25,,0,0,,,,0.31
