Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
Kepler-936 b,225.72551594661357,-517.2115543202455,599.6049638964565,10.56134221,1.92,,0,0,133.56,867.0,5610.0,1.17
Kepler-937 b,441.13427090275394,-982.9988963020628,1143.9406700104785,67.66839478,,,0,0,,,5660.37,1.44
Kepler-938 b,338.1057504458967,-732.0949907338108,864.2705760107065,52.6298417,2.22,,0,0,,,5533.0,0.89
Kepler-939 b,577.4061058066401,-1305.1047357320417,1531.8448100728115,,3.354,,0,0,230.22,,5824.0,1.72
Kepler-94 b,25.1718040689833,-127.18827917934199,141.48027118757753,2.50809097,2.32,,0,0,,827.0,4238.0,0.61
Kepler-940 b,351.21004400844885,-779.9734371865269,926.2068617058602,59.6225257,3.44,,0,0,13.23,486.0,6108.0,1.0
Kepler-941 b,304.5134238499193,-673.5991032115597,798.7886531791635,17.42393582,,,0,0,,,5312.02,0.93
Kepler-942 b,65.4961649515106,-140.74495655581987,150.6989147165463,44.96417488,2.13,,0,0,,,4861.0,0.75
Kepler-943 b,424.588879180923,-1668.9005531350645,1525.428958792039,49.7700907,,,0,0,,,5580.0,1.71
Kepler-944 b,399.0943724945421,-913.4348196835529,909.5723373832689,43.3167737,2.46,,0,0,10.85,463.0,5668.0,0.79
Kepler-945 b,444.47570749860984,-1141.8029398349818,1106.9570698666694,,2.584,,0,0,31.7,,6130.0,1.02
Kepler-946 b,420.2858539416319,-701.425136945214,790.4372981697796,,2.371,,0,0,124.07,,5619.0,1.18
Kepler-947 b,528.5510156956767,-1166.9849329255978,1163.7780709962303,26.9644317,2.4,,0,0,25.56,573.0,5754.0,0.91
Kepler-948 b,257.05687669828075,-596.8714352436932,575.4300689234607,7.76846622,1.85,,0,0,,,5679.0,0.94
Kepler-949 b,160.35339662279415,-294.0123152408222,352.33736347890243,8.68930122,,,0,0,,,5088.18,0.77
Kepler-95 b,79.63158072477614,-308.3025054776094,311.797445152301,11.52307274,,,0,0,,,5632.0,1.45
Kepler-950 b,501.9527451425842,-1548.844812794248,1421.8430811887,98.7180406,6.97,,0,0,4.1,363.0,5838.0,0.79
Kepler-951 b,91.68658382680935,-286.642803088927,236.0987269438192,,5.105,,0,0,2.47,,4850.0,0.69
Kepler-952 b,256.95544925138,-934.6624783624471,872.6098848519822,,8.266,,0,0,5.05,,5972.0,1.09
Kepler-953 b,59.90302818224717,-174.25126678113705,181.86178457489603,88.40703,4.61,,0,0,,404.0,5689.0,1.04
Kepler-954 b,63.05927847392635,-130.09981497402347,160.22873692965524,16.781774,2.2,,0,0,,534.0,4907.0,0.7
Kepler-955 b,133.05305691231507,-398.3120671497575,355.76091395511014,14.53245736,,,0,0,,,5204.0,0.77
Kepler-956 b,136.82201795807794,-329.8155198222468,411.6551615214614,5.24867263,3.0,,0,0,,,6040.0,1.15
Kepler-957 b,187.11144405595664,-509.75169335981934,620.68737377531,5.90741395,,,0,0,,,4834.46,0.83
Kepler-958 b,92.57386374883643,-298.01428181251816,323.90325579620355,9.76785911,2.54,,0,0,74.48,749.0,5371.0,0.85
Kepler-959 b,230.70524058026973,-566.1396479840525,527.9082575507725,14.80074836,3.23,,0,0,271.17,1035.0,7092.0,1.45
Kepler-96 b,42.50607222117159,-83.1721279778833,79.84592107903286,16.23846777,2.27,,0,0,51.06,682.0,5763.0,0.9
Kepler-960 b,38.78016707537847,-191.34174442475066,207.5128009017736,3.12686119,,,0,0,,,4508.31,0.79
Kepler-961 b,86.67784184525716,-406.54861277818503,396.2849325639091,16.87723335,,,0,0,,,5553.0,0.86
Kepler-962 b,121.69074074668379,-257.28543032334835,297.1805834099073,12.05707387,,,0,0,,,5443.81,0.83
Kepler-963 b,245.3906404204979,-486.78323892861016,545.9198695121744,9.976834,3.5,,0,0,,807.0,5488.0,0.94
Kepler-964 b,147.61343159006867,-312.2777119034739,295.5972011683045,13.52251625,,,0,0,,,5368.85,0.81
Kepler-965 b,207.1244935427823,-381.23278708121035,389.1651112483473,134.2519,2.59,,0,0,,356.0,6010.0,0.94
Kepler-966 b,301.9407506282767,-585.7373426941625,788.7435505179196,99.747622,3.93,,0,0,5.55,391.0,5620.0,0.97
Kepler-967 b,126.97080934643942,-427.0579426517712,353.19184773709986,13.22713379,1.86,,0,0,27.0,581.0,5080.0,0.63
Kepler-969 b,82.43383069531677,-248.2029331589124,289.78649527576044,34.17319689,,,0,0,,,5216.22,0.78
Kepler-97 b,78.8438664136919,-252.72630393665077,301.06391792517996,2.58664041,,,0,0,,,5843.0,0.95
Kepler-970 b,84.4107928768787,-236.72327686253522,216.23828352620677,16.736525,2.609,,0,0,,,4290.0,0.71
Kepler-971 b,62.04380918468941,-247.10587296771092,222.90445883992396,9.59068586,3.93,,0,0,329.34,1087.0,5476.0,1.67
Kepler-972 b,379.0834693889262,-783.1711592513605,823.5378190787204,7.03932553,4.65,,0,0,,,6146.0,1.22
Kepler-973 b,72.91146105735456,-198.53829288055434,251.37990274991574,49.6077331,1.96,,0,0,,,5213.0,0.78
Kepler-974 b,26.565719053015417,-99.05396093112216,86.7295803982239,4.19449687,1.57,,0,0,26.2,577.0,3706.0,0.52
Kepler-975 b,117.05227157244205,-312.26429758314634,265.21832123485643,1.97034447,,,0,0,,,4783.72,0.81
Kepler-976 b,235.85956661361035,-652.6357524152569,737.1640574568265,,3.844,,0,0,2.66,,5321.0,0.81
Kepler-977 b,154.41237672732072,-391.6739403798311,382.3951390142878,26.85338785,,,0,0,,,5180.95,0.72
Kepler-978 b,143.42840770436166,-477.74710835635585,465.85649378808915,49.6221509,2.75,,0,0,19.89,539.0,6264.0,1.02
Kepler-979 b,200.9801577836432,-342.9572076396518,417.5440562554743,8.0880135,2.51,,0,0,68.34,733.0,5201.0,0.76
Kepler-98 b,74.55808953881294,-265.93122782894324,215.50469269766035,1.54167663,1.87,2.07243,0,0,,,,
Kepler-980 b,282.8554582503125,-617.4401100565466,680.5741805676772,11.55099376,,,0,0,,,5791.45,1.34
Kepler-981 b,195.00972371902586,-558.4563756917325,648.9419718497822,4.46975774,2.27,,0,0,350.69,1104.0,5988.0,0.93
Kepler-982 b,174.01546068255644,-522.5713263964989,582.2425746307474,15.77374495,,,0,0,,,6489.06,1.42
Kepler-983 b,131.61992072906125,-487.6621557597381,505.2544361765076,60.0855082,2.19,,0,0,13.81,492.0,6201.0,0.99
Kepler-984 b,143.88854984849442,-282.89920163688504,333.2223316041564,43.0343364,2.5,,0,0,13.01,484.0,5550.0,0.91
Kepler-985 b,168.15708054640095,-458.4112973125621,472.34907333382694,116.331901,3.53,,0,0,4.47,371.0,5733.0,1.0
Kepler-986 b,157.57252092137094,-369.5301316550463,373.25789870475387,56.4349938,2.09,,0,0,9.2,444.0,5734.0,0.88
Kepler-987 b,210.5400494965081,-597.4927795458682,659.0156370106557,105.3033148,3.54,,0,0,5.68,394.0,6032.0,0.97
Kepler-988 b,79.82033564657448,-211.1463419498625,204.94691658929622,17.76076524,1.93,,0,0,4.34,368.0,3826.0,0.52
Kepler-989 b,67.07369426351498,-327.256338241636,361.17414235036324,7.96431524,,,0,0,,,4966.0,0.83
Kepler-99 b,71.92809239825071,-139.03645590741291,137.5240110440891,4.60357529,,,0,0,,,4774.0,0.75
Kepler-990 b,256.88309054475377,-484.3869021965077,585.5304307562901,9.91723428,2.6,,0,0,,,5948.0,1.08
Kepler-991 b,114.91747469732194,-224.6597581699694,296.7823104384782,82.5342519,2.29,,0,0,0.95,252.0,4237.0,0.56
Kepler-992 b,43.5946693387103,-169.41669703107183,191.85905736589694,20.16034462,3.78,,0,0,81.88,767.0,5017.0,1.71
Kepler-993 b,89.13715430540779,-213.98973370709624,226.96529364486537,22.08515,5.5,,0,0,,448.0,3831.0,0.93
Kepler-994 b,41.61022514733747,-120.35283355553636,138.5179323493577,,1.413,,0,0,243.98,,3950.0,0.59
Kepler-995 b,119.3289390263821,-457.5962742856156,384.7398408207314,28.26758203,,,0,0,,,5182.0,0.77
Kepler-996 b,339.86513720525164,-844.8971877545084,806.6643211627611,,2.302,,0,0,723.08,,5712.0,1.3
Kepler-997 b,99.13095751966908,-284.1322881636572,357.8571372882173,2.70728053,,,0,0,,,6169.0,1.55
Kepler-998 b,290.0839224034823,-575.4119352594845,746.7706228956422,5.65378367,,,0,0,,,5822.0,1.23
Kepler-999 b,186.69671232647647,-327.8393143970708,393.3947070197354,5.99185702,1.51,,0,0,364.18,1114.0,6167.0,1.11
L 168-9 b,12.360231892813275,-2.173083164855013,-21.794603856792286,1.4015,1.39,4.6,0,0,,965.0,3800.0,0.6
L 363-38 b,7.548078161088069,1.4474579357838497,-6.750855638231474,8.781,,4.67,0,0,,330.0,3129.0,0.27
L 98-59 b,-2.2244309609141695,3.2325938361609965,-9.867821459194548,2.25314,0.8,,0,0,23.9,,3367.0,0.31
LHS 1140 b,14.179024567863927,2.820031411019549,-3.9478954336170418,24.73712,1.43,6.65,0,0,0.46,230.0,3131.0,0.19
LHS 1478 b,3.0319876424428043,2.9628116607825286,17.727780452126687,1.94954034,1.393,,0,0,23.37,561.0,3414.0,0.26
LHS 1678 b,5.677517705516502,14.179722603560128,-12.721796053609435,0.8602325,0.685,,0,0,94.3,,3490.0,0.33
LHS 1815 b,-0.3230763109734188,16.980653194923196,-24.538171825362877,3.81433,1.088,8.7,0,0,,617.0,3643.0,0.5
LHS 3154 b,-5.658667785036005,-10.481542143233838,10.320526418657561,3.71778,,13.15,0,0,,,2861.0,0.14
LHS 3844 b,4.988716997483308,-1.7669693328867222,-13.91193154294755,0.46292913,1.303,,0,0,70.1,805.0,3036.0,0.19
LHS 475 b,0.5590875988091832,-1.5164561184587546,-12.376313177099503,2.029088,0.991,,0,0,,586.0,3300.0,0.28
LP 714-47 b,22.400525736540455,46.31753741664149,-11.015699268979894,4.052034,,,0,0,,,3950.0,0.58
LP 791-18 b,-24.625499523623514,6.281316838792432,-7.482846067688469,0.9479981,1.212,,0,0,24.14,564.0,2960.0,0.18
LP 890-9 b,12.456601317854274,25.68861807772444,-15.382454709988272,2.72990489,1.351,,0,0,4.07,362.0,2887.0,0.16
LSPM J2116+0234 b,13.314922744720795,-11.52774895002982,0.793825256088074,14.4399,,13.3,0,0,,,3475.0,0.43
LTT 1445 A b,4.617288757650183,4.692436307885128,-1.9618438085175443,5.35882,1.38,2.2,0,0,,433.0,3337.0,0.28
LTT 3780 b,-19.44998795571854,9.21686023942448,-4.46423585950831,0.76837931,1.325,2.46,0,0,111.0,903.0,3358.0,0.38
LTT 9779 b,63.68826445269466,-1.4799028741701854,-49.1098166335067,0.7920646,12.967,,0,0,1013.69,1571.0,5422.0,0.98
LkCa 15 b,50.44898214746308,137.2950821241053,60.14163057999115,,,,0,0,,,4194.0,1.61
Luhman 16 b,,,,10001.0,,8867.41256,0,0,,,,
Lupus-TR-3 b,-343.8421966576422,-449.36059863531335,-527.265661192496,3.91405,9.976,257.431,0,0,,,5000.0,0.82
M62H b,,,,0.13293503,,785.03617,0,0,,,,
MASCARA-1 b,132.14093982745433,-120.8664260476424,33.9635923451404,2.1487872,17.479,,0,0,8702.29,2463.0,7893.0,2.02
MASCARA-4 b,-58.34546831324734,37.055639940265216,-156.07629638072936,2.82406,17.15,985.273,0,0,,2100.0,7800.0,1.92
MOA-2007-BLG-192L b,31.299686643528332,-889.2636685922938,-456.3227556651016,,,3.3,0,0,,,,
MOA-2007-BLG-400L b,214.163614781893,-5057.222121019458,-2831.7200364398673,,,260.0,0,0,,34.0,,
MOA-2008-BLG-310L b,-123.79969684090221,-4926.651358271763,-3422.3939032643657,,,74.0,0,0,,,,
MOA-2008-BLG-379L b,-14.635316655034531,-2852.158219661201,-1659.8130308939776,,,1300.0,0,0,,,,
MOA-2009-BLG-266L b,-129.9669143866021,-2486.663446529389,-1743.9075390798116,2800.0,,10.4,0,0,,,,
MOA-2009-BLG-319L b,191.28200464476535,-6288.728776055178,-3180.8491910046005,,,67.3,0,0,,,,
MOA-2009-BLG-387L b,-126.65527805622534,-4716.060110906369,-3181.0117055519145,1980.0,,830.0,0,0,,,,
MOA-2010-BLG-073L b,111.34474767645342,-2502.8404816316743,-1250.3566973750314,,,3500.0,0,0,,,,
MOA-2010-BLG-117L b,108.01725096610262,-3161.277756985012,-1498.2173462770804,,,170.0,0,0,,,,
MOA-2010-BLG-328L b,-9.371141210767442,-1066.0079181280996,-633.355587486684,,,15.2,0,0,,,,
MOA-2010-BLG-353L b,130.02953222069337,-5712.677413503758,-2948.441807123634,,,86.0,0,0,,,,
MOA-2010-BLG-477L b,52.421260737154334,-1961.326153490003,-1200.1882065154764,,,480.0,0,0,,,5950.0,
MOA-2011-BLG-028L b,96.00506472453293,-6440.606166484455,-3601.912719068809,,,30.0,0,0,,,,
MOA-2011-BLG-262L b,0.8175111974569395,-478.77399034114694,-290.4734029963112,,,0.47,0,0,,,,
MOA-2011-BLG-291L b,-75.90850957890405,-3841.205679146062,-2144.6157764666264,,,18.0,0,0,,,,
MOA-2011-BLG-293L b,-119.12358879037943,-6283.791451023249,-3409.1457244654157,3000.0,,760.0,0,0,,,,
MOA-2011-BLG-322L b,143.52724564629065,-6721.191823718368,-3458.1180428867,,,3690.0,0,0,,,,
MOA-2012-BLG-006L b,35.799549121140785,-4630.459443212082,-2578.286977248805,,,2700.0,0,0,,,,
MOA-2012-BLG-505L b,-198.04152467464556,-6108.542292129761,-3824.995505849204,,,6.7,0,0,,,,
MOA-2013-BLG-220L b,97.25102211419532,-5653.975634122732,-3205.1679780386226,,,,0,0,,,,
MOA-2013-BLG-605L b,58.74612632743369,-1666.2125964058012,-952.199808979271,,,8.28,0,0,,,,
MOA-2015-BLG-337L b,212.8350558414651,-6255.374351013595,-3351.8641034036887,,,33.7,0,0,,,,
MOA-2016-BLG-227L b,161.6563008471455,-6283.392426053267,-3301.945920304097,,,1700.0,0,0,,,,
MOA-2016-BLG-319L b,-129.59073519591294,-5902.30216845475,-3374.319983879082,,,210.0,0,0,,,,
MOA-2019-BLG-008L b,-79.26279362418664,-2250.5036327820594,-1299.5964021116874,,,3813.94088,0,0,,,,
MOA-2020-BLG-135L b,-188.5876015927835,-6852.233858256411,-3926.999601259203,,,11.3,0,0,,,,
MOA-2020-BLG-208L b,-172.62740112430015,-6308.359651972893,-4034.2159438658596,,,46.0,0,0,,,,
MOA-2022-BLG-249L b,-34.86269628191719,-1760.5092406943004,-948.3626974095577,,,4.83,0,0,,,,
MOA-2022-BLG-563L b,30.25558463152782,-5774.32883189633,-3049.1164524710057,,,127.13136,0,0,,,,
MOA-bin-1L b,-631.8305976936008,-4380.538690443091,-2534.101591757773,,,1200.0,0,0,,,,
MOA-bin-29 b,-67.33482987683588,-6182.037211843263,-3531.6118037053034,,,190.0,0,0,,,,
MWC 758 c,18.535076273549155,142.99981232507795,68.26096242748265,,,,0,0,,500.0,,
MXB 1658-298 b,,,,760.0,,7532.571,0,0,,,,
NGC 2682 Sand 1429 b,-569.6975073265189,610.6099509265415,172.7892902480866,77.48,,572.09113,0,0,,683.0,6000.0,2.13
NGC 2682 Sand 364 b,-540.4937655983468,590.1204859912158,165.61118992027872,120.951,,498.9931,0,0,,,4284.0,
NGC 2682 Sand 978 b,-546.9655776004829,590.1976347026242,167.46524306732329,511.21,,692.8694,0,0,,,4200.0,
NGC 2682 YBP 1194 b,-580.0220669494008,627.3916701330267,178.72722372217436,6.958,,108.06,0,0,,,5780.0,0.99
NGC 2682 YBP 1514 b,-607.3031340025299,656.9048155160305,188.3056122996747,5.118,,127.13,0,0,,,5725.0,0.89
NGC 2682 YBP 401 b,-553.1292876744362,596.712735592847,168.06872993532073,4.087,,133.4886,0,0,,,6165.0,
NGTS-1 b,22.19844543742078,173.62771142758137,-130.1438338361921,2.6473049,,,0,0,,,3916.0,0.57
NGTS-10 b,,,,0.7668944,13.507,687.14846,0,0,,1332.0,4600.0,0.7
NGTS-11 b,169.1000743591999,73.60209151255955,-47.41766612445062,,8.722,,0,0,33.16,668.0,5076.0,0.83
NGTS-12 b,-362.0414061441888,23.72981677607615,-260.1410682628032,7.5337657,10.611,,0,0,422.16,1156.0,5869.0,1.53
NGTS-13 b,-508.24186103186634,33.39894636248393,-399.94250224468647,4.119027,12.801,1538.2972,0,0,1096.0,1605.0,5819.0,1.79
NGTS-14 A b,215.3695082456669,-131.88824198900423,-200.00200110766266,3.535713,4.586,,0,0,191.78,1036.0,5222.0,0.86
NGTS-15 b,189.35994004785505,633.3903817204272,-426.04940168262686,3.27623,12.33,238.68913,0,0,425.0,1146.0,5600.0,0.95
NGTS-16 b,405.7898300073426,656.105486745402,-459.96299889142307,4.84532,14.572,211.99155,0,0,480.0,1177.0,5550.0,1.21
NGTS-17 b,252.90403156388624,822.1066515359174,-585.1176657042021,3.24253,13.899,242.8209,0,0,1160.0,1457.0,5650.0,1.34
NGTS-18 b,-891.8443890507406,-8.502500191864767,-637.3176675012224,3.05125,13.563,129.99182,0,0,845.0,1381.0,5610.0,1.39
NGTS-2 b,-249.33302342143915,-175.38220286283772,-184.6311762176219,4.511164,17.878,235.1942,0,0,,1468.0,6478.0,1.7
NGTS-20 b,245.42248865509367,256.7538962497062,-143.02488324391499,54.3212423,11.635,,0,0,6.76,449.0,6207.0,1.82
NGTS-21 b,318.5925302816094,-363.17886842971495,-343.6853896456374,1.5433897,14.908,750.07504,0,0,,1357.0,4660.0,0.86
NGTS-23 b,275.6135409804171,775.3954756989989,-691.604319530871,4.0764326,14.202,194.82881,0,0,,1327.0,6057.0,1.24
NGTS-24 b,-528.219657248728,106.85425659132548,-419.6901921517246,3.4671474,11.64,,0,0,391.83,1239.0,5886.0,1.58
NGTS-25 b,246.02238908461263,-321.5710396953397,-328.25126166910263,2.823093,11.467,203.09235,0,0,,1101.0,5321.0,0.86
NGTS-26 b,-736.1603068147202,-568.6265975296884,-575.2300508077327,4.5199279,14.886,92.80589,0,0,523.0,1331.0,5550.0,1.16
NGTS-27 b,-713.8178554266332,-348.5614195319679,-506.52035395626666,3.3704313,13.694,,0,0,1466.04,1723.0,5765.0,1.85
NGTS-3 A b,-46.8179696248434,602.3023016526556,-434.20542595426036,1.6753728,16.589,756.4354,0,0,,,5600.0,0.93
NGTS-30 b,-215.4287966734117,23.726981819258523,-99.25249632424573,,9.93,,0,0,172.86,1010.0,5427.9,0.91
NGTS-4 b,1.686824930586234,240.9500005256488,-143.70581022819994,1.33723492,3.027,,0,0,886.98,1392.0,5111.9,0.86
NGTS-5 b,-230.218109954024,-200.53696509093828,29.96501830990086,3.3575477,12.652,,0,0,101.25,883.0,5013.0,0.75
NGTS-6 b,65.24350877040396,257.7524768983412,-155.98847989545993,0.8820585,,,0,0,,,4730.0,0.75
NGTS-8 b,356.5852022011525,-214.46202162862008,-104.27580460551955,2.4997,12.218,295.5819,0,0,503.0,1345.0,5241.0,0.98
NGTS-9 b,-452.40130420994086,354.46479581119706,-201.8035898185931,4.4352884,11.211,,0,0,196.66,1365.0,6245.0,1.38
NN Ser c,-264.6888469458614,-427.46061853861005,115.26249617746114,5660.0,,2196.11,0,0,,,57000.0,
NSVS 14256825 b,469.32043949539906,-670.2106010562833,66.29573464877548,3225.0,,4497.2945,0,0,,,40000.0,0.19
NY Vir b,-493.93763274923623,-227.1920347991937,-19.274513064731828,2985.7,,883.53,0,0,,,32780.0,0.15
OGLE-2003-BLG-235L b,116.8108331461876,-5076.595136306036,-2802.594699790463,,,830.0,0,0,,,,
OGLE-2005-BLG-071L b,-112.92565381950676,-2629.2890042345616,-1820.4634379521779,,,1200.0,0,0,,55.0,,
OGLE-2005-BLG-169L b,93.6158298296287,-3522.957711436394,-2095.2338866666305,,,14.1,0,0,,,,
OGLE-2005-BLG-390L b,-141.10580939904355,-5692.163945776692,-3337.5677918139354,3285.0,,5.5,0,0,,50.0,,
OGLE-2006-BLG-109L b,-42.32050073337366,-1305.8545694191953,-757.002522284229,1788.5,,231.0,0,0,,,,
OGLE-2006-BLG-284L A b,-20.778495000050192,-3493.781458986508,-1947.5778215485107,,,144.0,0,0,,,,
OGLE-2007-BLG-349L AB c,58.31046672186643,-2471.0063690925576,-1228.139818332869,2557.0,,80.0,0,0,,,,
OGLE-2007-BLG-368L b,-77.67587668336172,-4989.880921924582,-3147.2297093149327,,,20.0,0,0,,,,
OGLE-2008-BLG-092L b,-285.8430612306265,-6655.387791968735,-4608.04807731645,,,57.0,0,0,,,,
OGLE-2008-BLG-355L b,-21.752827192096106,-5843.348242086914,-3477.759068165723,,,1500.0,0,0,,,,
OGLE-2011-BLG-0173L b,-65.23351927001882,-5461.959387251778,-2933.0435114358306,,,,0,0,,,,
OGLE-2011-BLG-0251L b,-216.8618805536887,-2276.8034557450255,-1172.1932215595803,,,170.0,0,0,,,,
OGLE-2011-BLG-0265L b,-37.408659998541445,-3888.6439510323726,-2015.3036531144512,,,280.0,0,0,,,,
OGLE-2012-BLG-0026L b,-400.02709077680925,-3553.9559104994296,-1833.50394405652,,,46.1,0,0,,,,
OGLE-2012-BLG-0026L c,-406.09868282954375,-3607.897513384414,-1861.3326926475743,,,220.0,0,0,,,,
OGLE-2012-BLG-0358L b,-122.50431036510977,-1627.308314070662,-735.5000645128923,,,601.0,0,0,,,,
OGLE-2012-BLG-0406L b,-128.4298534767122,-4393.734144634768,-2586.2339490089703,,,1200.0,0,0,,,,
OGLE-2012-BLG-0563L b,29.935901424282438,-1150.4957248462335,-604.5357135161294,,,120.0,0,0,,,,
OGLE-2012-BLG-0724L b,-104.66645656512036,-5812.009121994926,-3331.6054536391125,,,150.0,0,0,,,,
OGLE-2012-BLG-0838L b,298.32006275263757,-5686.431427189674,-2741.8794218617404,,,53.1,0,0,,,,
OGLE-2012-BLG-0950L b,79.55204606839979,-2256.3295576328555,-1289.4372413260962,,,30.0,0,0,,,,
OGLE-2013-BLG-0102L b,-88.9444801852622,-2585.1986525432494,-1597.008705778757,,,4100.0,0,0,,,,
OGLE-2013-BLG-0132L b,-14.090843268724608,-3429.919480469724,-1856.1933642889353,,,92.0,0,0,,,,
OGLE-2013-BLG-0341L B b,-34.59600529966045,-1006.416560890977,-577.7973886940683,,,2.32,0,0,,,,
OGLE-2013-BLG-0911L b,-54.75312066451532,-2808.7982603882924,-1573.5483558560254,,,3020.0,0,0,,,,
OGLE-2013-BLG-1721L b,-177.8375246248771,-5436.889520624469,-3177.8304163940415,,,200.0,0,0,,,,
OGLE-2013-BLG-1761L b,-167.67440970837634,-6038.652981785893,-3334.149885337685,,,860.0,0,0,,,,
OGLE-2014-BLG-0124L b,33.40781909031295,-3078.697698290495,-1664.4832231549935,,,206.58846,0,0,,,,
OGLE-2014-BLG-0221L b,31.76236580104624,-5991.217970752055,-3109.1475325330484,,,22934.49785,0,0,,,,
OGLE-2014-BLG-0319L b,-339.989898113207,-6404.338510824718,-4315.293165933042,,,181.16219,0,0,,,,
OGLE-2014-BLG-0676L b,-76.15360728696518,-2298.14316565098,-1357.0698649181172,,,1185.49996,0,0,,,,
OGLE-2014-BLG-1722L b,,,,,,,0,0,,,,
OGLE-2014-BLG-1722L c,-118.4828493989116,-5440.353825116521,-3330.602358724073,,,83.3,0,0,,,,
OGLE-2014-BLG-1760L b,-61.909515457177235,-6001.709201063467,-3321.9352609233633,,,180.0,0,0,,,,
OGLE-2015-BLG-0051L b,-42.63065212341699,-7237.914083093238,-3853.6712824604156,,,230.0,0,0,,,,
OGLE-2015-BLG-0954L b,1.6938115980630823,-526.4815362781493,-287.77477818681405,,,1200.0,0,0,,,,
OGLE-2015-BLG-0966L b,-62.72044202861717,-2884.2466988359415,-1602.244402831762,,,21.0,0,0,,,,
OGLE-2015-BLG-1649L b,74.91572001036167,-3561.471490856428,-2281.054241948714,,,807.0,0,0,,,,
OGLE-2015-BLG-1670L b,-189.0884291637022,-5882.136960039077,-3202.297667191271,,,17.9,0,0,,,,
OGLE-2015-BLG-1771L b,-125.92355800413394,-6006.520974407801,-3311.4119407797543,,,127.0,0,0,,,,
OGLE-2016-BLG-0263L b,-10.081666523984739,-5523.180417172154,-3427.0069214062178,,,1300.0,0,0,,,,
OGLE-2016-BLG-0613L AB b,-43.717518716516416,-3386.574510980015,-1809.6413622974412,,,1400.0,0,0,,,,
OGLE-2016-BLG-1067L b,183.2698732684486,-3273.40899842753,-1671.408293196441,,,140.0,0,0,,,,
OGLE-2016-BLG-1093L b,-113.89881398213276,-6553.389540414117,-4210.0133719222695,,,200.2319,0,0,,,,
OGLE-2016-BLG-1190L b,-29.532968756756105,-5998.7832823164845,-3137.9335454334732,1220.0,,4253.0,0,0,,,,
OGLE-2016-BLG-1195L b,-67.93963518821471,-3378.3824876082317,-1967.2356171522795,,,1.43,0,0,,,,
OGLE-2016-BLG-1227L b,,,,,,250.0,0,0,,,,
OGLE-2017-BLG-0173L b,-154.91565852959206,-4371.909821614761,-2452.0666080697592,,,7.581,0,0,,,,
OGLE-2017-BLG-0373L b,-58.739512857167576,-5018.500036284781,-3130.24472772321,,,127.0,0,0,,,,
OGLE-2017-BLG-0406L b,-78.72835216761155,-4508.842525267891,-2589.235587755747,,,130.0,0,0,,,,
